MANDT,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,AUSME,DISPR,DISMM,DISPO,KZDIE,PLIFZ,WEBAZ,PERKZ,AUSSS,DISLS,BESKZ,SOBSL,MINBE,EISBE,BSTMI,BSTMA,BSTFE,BSTRF,MABST,LOSFX,SBDKZ,LAGPR,ALTSL,KZAUS,AUSDT,NFMAT,KZBED,MISKZ,FHORI,PFREI,FFREI,RGEKZ,FEVOR,BEARZ,RUEZT,TRANZ,BASMG,DZEIT,MAXLZ,LZEIH,KZPRO,GPMKZ,UEETO,UEETK,UNETO,WZEIT,ATPKZ,VZUSL,HERBL,INSMK,SPROZ,QUAZT,SSQSS,MPDAU,KZPPV,KZDKZ,WSTGH,PRFRQ,NKMPR,UMLMC,LADGR,XCHPF,USEQU,LGRAD,AUFTL,PLVAR,OTYPE,OBJID,MTVFP,PERIV,KZKFK,VRVEZ,VBAMG,VBEAZ,LIZYK,BWSCL,KAUTB,KORDB,STAWN,HERKL,HERKR,EXPME,MTVER,PRCTR,TRAME,MRPPP,SAUFT,FXHOR,VRMOD,VINT1,VINT2,VERKZ,STLAL,STLAN,PLNNR,APLAL,LOSGR,SOBSK,FRTME,LGPRO,DISGR,KAUSF,QZGTP,QMATV,TAKZT,RWPRO,COPAM,ABCIN,AWSLS,SERNP,CUOBJ,STDPD,SFEPR,XMCNG,QSSYS,LFRHY,RDPRF,VRBMT,VRBWK,VRBDT,VRBFK,AUTRU,PREFE,PRENC,PRENO,PREND,PRENE,PRENG,ITARK,SERVG,KZKUP,STRGR,CUOBV,LGFSB,SCHGT,CCFIX,EPRIO,QMATA,RESVP,PLNTY,UOMGR,UMRSL,ABFAC,SFCPF,SHFLG,SHZET,MDACH,KZECH,MEGRU,MFRGR,VKUMC,VKTRW,KZAGL,FVIDK,FXPRU,LOGGR,FPRFM,GLGMG,VKGLG,INDUS,MOWNR,MOGRU,CASNR,GPNUM,STEUC,FABKZ,MATGR,VSPVB,DPLFS,DPLPU,DPLHO,MINLS,MAXLS,FIXLS,LTINC,COMPL,CONVT,SHPRO,AHDIS,DIBER,KZPSP,OCMPF,APOKZ,MCRUE,LFMON,LFGJA,EISLO,NCOST,ROTATION_DATE,UCHKZ,UCMAT,BWESB,SGT_COVS,SGT_STATC,SGT_SCOPE,SGT_MRPSI,SGT_PRCM,SGT_CHINT,SGT_STK_PRT,SGT_DEFSC,SGT_MRP_ATP_STATUS,SGT_MMSTD,FSH_MG_ARUN_REQ,FSH_SEAIM,FSH_VAR_GROUP,FSH_KZECH,FSH_CALENDAR_GROUP,PPSKZ,PPS_STRATEGY,PPS_PLANNING_TYPE,PPS_HEUR_ID,PPS_FIXPEG,PPS_PEG_STRATEGY,PPS_GRPRT,PPS_GIPRT,PPS_CONHAP,PPS_HUNIT,PPS_CONHAP_OUT,PPS_HUNIT_OUT,PPS_ATPCHECK,PPS_PEG_FUT_AL,PPS_PEG_PAST_AL,/SAPMP/TOLPRPL,/SAPMP/TOLPRMI,/SIE/SF_LO_LEAD_MDM,/VSO/R_PKGRP,/VSO/R_LANE_NUM,/VSO/R_PAL_VEND,/VSO/R_FORK_DIR,IUID_RELEVANT,IUID_TYPE,UID_IEA,CONS_PROCG,GI_PR_TIME,MULTIPLE_EKGRP,REF_SCHEMA,MIN_TROC,MAX_TROC,TARGET_STOCK,ZZLOGMOD,ZZMAXYZ,ZZMAABC,ZZWBZU,ZZMTART,/SIE/DUMMYBATCH,/SIE/ASSEMBLY,/SIE/QMTEXT,/SIE/PG1I_SOPREL,/SIE/PG1I_GRMDW,PPCOD,ZAPOREL,FMGRP,LT_AUTOMATICO,COTA,ZZWZEIT,ZZMMSTA,/SIE/SSG_IBIND,STOCKTYPE,YYKNOWLEDGE,YYUSSTATUS,YYROHSCOD,YYROHSDAT,YYPUL,YYMINIMAL,YYLKZ_DEFINITE,YYSET,YYUZ_SIT,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-002491,PLNT-38,ELBGDS,,,,LB,20240909,A,,BFX,,,Y0,54d27bc40c43,,45,1,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,DE,,,,PC-0114,0.000,,,000,,000,000,,,,,,1.000,,,S903,BE01,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,S903,,,,,0,,,,0.0,,,35,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85364900,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,12,2024,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20240909,133406,2024-09-09 13:38:44.948,2024-09-09 13:42:28.596
500,MAT-004299,PLNT-24,DEBVG,,,,CO,20250107,,,BRK,,,ND,f215faf9d88b,,30,1,M,0.00,,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,P68301009,0.000,,,000,,000,000,,,,,,1.000,,,V902,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,V902,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,ISS_TECELETRON80,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,04,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250107,182642,2025-01-07 18:27:15.912,2025-01-07 18:37:15.739
500,MAT-000620,PLNT-20,VELBGDSQ,,,,LC,20250325,,,BMI,,,ND,f215faf9d88b,,0,5,M,0.00,,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,KR,,,,P80113002,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,78060090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,06,2025,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250325,184346,2025-03-25 18:44:04.587,2025-03-25 19:07:39.415
500,MAT-001009,PLNT-28,VEBG,,,,LC,20250723,,,BD8,,,,f215faf9d88b,,0,5,M,0.00,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,,,,0.00,0.000,0.00,,,X,,,DE,,,,PC-0212,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,111032100,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,10,2025,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250723,182658,2025-07-23 18:31:12.731,2025-07-23 18:36:33.693
500,MAT-001145,PLNT-41,VELBGDAS,,,,LB,20250609,,,BJ5,,,YA,1991ed41ce6d,,38,2,M,0.00,Y3,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,DE,,,,PC-0158,0.000,,,000,,000,000,,,,,,1.000,,,R900,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,R900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85044050,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,09,2025,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250609,203653,2025-06-09 20:39:02.199,2025-06-09 21:07:48.244
500,MAT-003738,PLNT-36,DS,,,,EO,00000000,,,,,BND,Y0,4af9cb254d45,,0,0,M,0.00,MB,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,,,,,PC-0076,0.000,,,000,,000,000,,,,,,0.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,06,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260303,104921,2026-03-03 10:54:08.397,2026-03-03 11:09:50.463
500,MAT-000519,PLNT-12,VELBGDSQ,,Q,X,LB,20250714,,,BNL,,,ND,0138501a228e,,7,0,M,0.00,Y1,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,GB,,,,P80125000,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,74198090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,10,2025,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250714,130709,2025-07-14 13:15:40.642,2025-07-14 13:36:46.934
500,MAT-004306,PLNT-34,VEBG,,,,LB,20241011,,,BD8,,,,f215faf9d88b,,0,2,M,0.00,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,BR,,,,PC-0209,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,ISS_TREINAOUTROS,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,02,2026,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20251125,104608,2025-11-25 10:46:30.121,2025-11-25 11:07:55.283
500,MAT-001816,PLNT-37,VELBGDAS,,,,LC,20250611,,,BFX,,,Y0,29e95b143159,,142,3,M,0.00,EX,E,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,BR,,,,PC-0198,0.000,,,000,,000,000,,,,,,1.000,,,EM00,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,EM00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85352100,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,09,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250611,204801,2025-06-11 20:49:03.901,2025-06-11 21:07:16.097
500,MAT-003391,PLNT-01,DELBS,,,,LC,20210208,,,B9K,,,YA,f834d4251729,,10,2,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,,,,0.0,,,,00000000,KP,,,0.00,0.000,0.00,,,X,,,BR,,,,P80114003,0.000,,,000,,000,000,,,,,,0.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,83040000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,06,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250321,203145,2025-03-21 20:32:13.569,2025-03-21 20:36:57.089
500,MAT-001107,PLNT-31,DELBVG,,,,LB,20160113,,,BDI,,SERV,YA,3b018408f9ef,,16,2,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,34,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,DE,,,,PC-0212,0.000,,,000,,000,000,,,,,,1.000,,,D900,,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,D900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85389010,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,04,2026,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20251231,111038,2025-12-31 11:10:49.328,2025-12-31 11:36:36.171
500,MAT-002002,PLNT-49,DEALBSVG,,,,LB,20251212,,,7D7,,BENF,Y0,225f585d4d33,,60,1,M,0.00,TB,X,30,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B05,,,,,0.00,0.00,0.00,0.000,10,0,,,,0.0,,0.0,1,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0133,0.000,,,000,,000,000,,,,,,1.000,,,D900,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y0,000000000000000000,D900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,84282090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,05,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260213,173002,2026-02-13 17:33:27.405,2026-02-13 17:37:10.515
500,MAT-001905,PLNT-50,VELBGDASQ,,,,LB,20250918,,,BFX,,VMMO,YA,29e95b143159,,104,1,M,0.00,Y3,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,CA,,,,PC-0085,0.000,,,000,,000,000,,,,,,1.000,,,D900,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,D900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85176234,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,01,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20251006,220338,2025-10-06 22:03:49.010,2025-10-06 22:06:37.553
500,MAT-004324,PLNT-24,VELBD,,,,LB,00000000,,,B95,,,ND,f215faf9d88b,,0,0,M,0.00,,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,DR,,,0.00,0.000,0.00,,,,,,BR,,,,P68303001,0.000,,,000,,000,000,,,,,,0.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,64069090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,03,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20251222,215433,2025-12-22 21:54:43.119,2025-12-22 22:06:50.915
500,MAT-002613,PLNT-37,DELBSPG,,,,LC,20250813,C,,BFX,,,Y0,aee2cb9a5008,,45,5,M,0.00,Y1,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,DE,,,,PC-0086,0.000,,,000,,000,000,,,,,,1.000,,,E900,BE01,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,E900,,,,,0,,,,0.0,,,00,,,,DE-A-SP,0.00,0.00,,,,,,0.000,0.00,00,,,,,85364900,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,11,2025,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250813,105906,2025-08-13 11:00:38.096,2025-08-13 11:07:53.926
500,MAT-001001,PLNT-32,VELBGDPAS,,Q,X,LB,20260205,,,BDI,,SERV,YA,4af9cb254d45,,30,2,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,DE,,,,PC-0212,0.000,,,000,,000,000,,,,,,1.000,,,DS00,,0.00,,,0,,,,,ZB89,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,DS00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85389090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,05,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260205,103341,2026-02-05 10:37:25.725,2026-02-05 10:37:48.386
500,MAT-003531,PLNT-37,VELBDSQ,,,,LC,20251125,,,7D0,,,Y0,54d27bc40c43,,10,0,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0086,0.000,,,000,,000,000,,,,,,0.000,,,E900,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,E900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85044029,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,02,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20251125,164440,2025-11-25 16:45:12.593,2025-11-25 17:07:17.908
500,MAT-003095,PLNT-41,VELBDS,,,,CO,20250311,,,BDI,,SERV,YA,1991ed41ce6d,,0,5,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,BR,,,,PC-0159,0.000,,,000,,000,000,,,,,,0.000,,,S901,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,S901,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,90271000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,06,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250311,200502,2025-03-11 20:06:20.350,2025-03-11 20:06:58.020
500,MAT-002382,PLNT-37,DELBSVPG,,,,LC,20250714,,,7D0,,BSOP,Y0,d65330cfa5b7,,30,2,M,0.00,Y1,E,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,1,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0086,0.000,,,000,1,022,000,,,,,,1.000,,,EP01,BE01,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,X,,,,00000000,,00000000,,,,,000000000000000000,EP01,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85372090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,10,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250714,184015,2025-07-14 18:45:37.372,2025-07-14 19:07:32.300
500,MAT-001798,PLNT-36,VELBGDAS,,,,LB,20250512,B,,BE9,,,Y0,b19fc0d89407,,1,3,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,1,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0114,0.000,,,000,,000,000,,,,,,1.000,,,EV00,BE01,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y3,000000000000000000,EV00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,70199000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,08,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250512,215130,2025-05-12 21:51:48.173,2025-05-12 22:07:22.762
