MANDT,MATNR,VKORG,VTWEG,LVORM,VERSG,BONUS,PROVG,SKTOF,VMSTA,VMSTD,AUMNG,LFMNG,EFMNG,SCMNG,SCHME,VRKME,MTPOS,DWERK,PRODH,PMATN,KONDM,KTGRM,MVGR1,MVGR2,MVGR3,MVGR4,MVGR5,SSTUF,PFLKS,LSTFL,LSTVZ,LSTAK,LDVFL,LDBFL,LDVZL,LDBZL,VDVFL,VDBFL,VDVZL,VDBZL,PRAT1,PRAT2,PRAT3,PRAT4,PRAT5,PRAT6,PRAT7,PRAT8,PRAT9,PRATA,RDPRF,MEGRU,LFMAX,RJART,PBIND,VAVME,MATKC,PVMSO,/BEV1/EMLGRP,/BEV1/EMDRCKSPL,/BEV1/RPBEZME,/BEV1/RPSNS,/BEV1/RPSFA,/BEV1/RPSKI,/BEV1/RPSCO,/BEV1/RPSSO,/SIE/SF_LO_LEAD_MDM,PLGTP,ZZVMSTA,YYLASTUPD,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-003586,SORG-13,O2,,1,,,,99,20260128,1.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10402-40200000,,,01,,,,015,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251223180036,20260128,172417,2026-01-28 17:26:58.480,2026-01-28 17:39:01.643
500,MAT-001662,SORG-01,O1,,1,,,X,99,20241106,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241106,195650,2024-11-06 19:57:00.457,2024-11-06 20:13:28.790
500,MAT-000383,SORG-13,O1,,1,,,,99,20180129,1.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10402-40200000,,,42,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701182356,20250718,110757,2025-07-18 11:11:49.843,2025-07-18 11:42:46.559
500,MAT-002973,SORG-01,O1,,1,,,X,99,20250703,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250703,152205,2025-07-03 15:25:16.544,2025-07-03 15:40:59.935
500,MAT-001768,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00097000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250413,143135,2025-04-13 14:31:47.059,2025-04-13 15:07:57.832
500,MAT-001587,SORG-01,O1,,1,01,,X,99,20240418,0.000,0.000,0.000,0.000,,,NORM,PLNT-40,602D00040-00091180,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251118,213326,2025-11-18 21:33:36.762,2025-11-18 21:37:49.467
500,MAT-000863,SORG-03,O2,,1,04,,X,07,20161208,0.000,0.000,0.000,0.000,,,NORM,PLNT-33,602D09000-00000025,,,42,E1B,EBA,EBC,EB4,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250311,115153,2025-03-11 11:52:00.919,2025-03-11 12:15:29.760
500,MAT-002322,SORG-03,O1,,1,,,X,99,20250130,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D00048-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250130,173922,2025-01-30 17:43:06.983,2025-01-30 18:10:13.847
500,MAT-001758,SORG-01,O1,,1,,,X,99,20250402,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250402,184814,2025-04-02 18:49:46.025,2025-04-02 19:10:00.459
500,MAT-000802,SORG-01,O1,,1,,,,99,20250123,1.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,42,,EOI,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20241220090000,20250123,172303,2025-01-23 17:24:17.743,2025-01-23 17:39:52.692
500,MAT-000818,SORG-03,O1,,1,04,,,99,20260226,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D00011-00030000,,,42,C01,C18,P17,P08,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260226,135938,2026-02-26 14:06:33.167,2026-02-26 14:09:26.901
500,MAT-001950,SORG-03,O1,,1,,,X,99,20251107,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D09000-00001000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251107,183222,2025-11-07 18:37:07.793,2025-11-07 18:38:06.764
500,MAT-002987,SORG-13,O2,,1,,,X,99,20250818,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10401-40100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250818,164842,2025-08-18 16:50:15.586,2025-08-18 17:11:23.885
500,MAT-002368,SORG-01,O1,,1,,,X,99,20220316,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250617,125749,2025-06-17 13:00:50.430,2025-06-17 13:12:39.637
500,MAT-003509,SORG-12,O1,,1,,,,99,20251104,1.000,0.000,0.000,0.000,,,NORM,PLNT-16,802M08301-09770387,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251020072627,20251104,123622,2025-11-04 12:41:35.324,2025-11-04 13:09:48.611
500,MAT-001742,SORG-01,O1,,1,,,X,99,20250317,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250317,133541,2025-03-17 13:36:13.223,2025-03-17 13:38:09.665
500,MAT-003025,SORG-01,O1,,1,,,X,99,20251023,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251023,192845,2025-10-23 19:28:50.435,2025-10-23 19:37:51.965
500,MAT-000979,SORG-05,O1,,1,05,,,99,20251201,1.000,0.000,0.000,0.000,,,NORM,PLNT-46,602D00050-00000003,,,42,Z01,Z18,ZW2,ZWH,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251129003500,20251201,155321,2025-12-01 15:56:48.572,2025-12-01 16:08:48.561
500,MAT-002955,SORG-13,O2,,1,,,X,99,20250514,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M20802-80200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250519,172010,2025-05-19 17:20:18.784,2025-05-19 17:40:37.271
500,MAT-000585,SORG-13,O2,,1,,,,99,20260202,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251204052446,20260202,235139,2026-02-02 23:52:14.528,2026-02-03 00:08:14.245
500,MAT-003047,SORG-13,O2,,1,,,X,99,20251205,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M20802-80200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251205,165702,2025-12-05 17:03:47.871,2025-12-05 17:08:10.953
500,MAT-000778,SORG-01,O1,,1,,,,99,20250925,0.000,0.000,0.000,0.000,,,BANC,PLNT-40,602D00040-00091180,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250925,120912,2025-09-25 12:11:51.554,2025-09-25 12:38:55.860
500,MAT-002904,SORG-01,O1,,1,,,X,99,20250108,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250108,155751,2025-01-08 15:58:06.556,2025-01-08 16:12:28.670
500,MAT-003499,SORG-13,O2,,1,,,X,99,20251008,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10402-40200000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251008,170210,2025-10-08 17:02:20.532,2025-10-08 17:07:58.979
500,MAT-003375,SORG-13,O2,,1,,,X,99,20250312,0.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10322-32200000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250312,142338,2025-03-12 14:23:58.494,2025-03-12 14:44:57.317
500,MAT-002976,SORG-01,O1,,1,,,X,99,20250715,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250715,183358,2025-07-15 18:34:04.731,2025-07-15 18:41:53.284
500,MAT-000541,SORG-13,O2,,1,,,,99,20260113,1.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M20801-80100000,,,42,,,,010,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251223131809,20260113,113824,2026-01-13 11:38:36.119,2026-01-13 11:39:14.940
500,MAT-001629,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090056,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241118,194349,2024-11-18 19:44:01.228,2024-11-18 20:13:11.375
500,MAT-001101,SORG-01,O1,,1,,,X,07,20240820,0.000,0.000,0.000,0.000,,,ZBW2,PLNT-37,602E00019-00010000,,,45,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240820,135002,2024-08-20 13:52:08.722,2024-08-20 14:15:19.356
500,MAT-000618,SORG-13,O2,,1,,,,99,20251211,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10321-32100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251204035102,20251211,212236,2025-12-11 21:24:57.124,2025-12-11 21:38:05.149
500,MAT-001589,SORG-03,O2,,1,04,,,07,20240122,1.000,0.000,0.000,0.000,,,NORM,PLNT-33,602D09000-00000025,,,42,C01,C07,P55,QE7,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250522,121750,2025-05-22 12:21:15.758,2025-05-22 12:44:03.082
500,MAT-001005,SORG-05,O1,,1,,,X,97,20210720,0.000,0.000,0.000,0.000,,,NORM,PLNT-46,602D00032-00260000,,,42,K03,K70,K04,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,86,20260213223800,20260303,211035,2026-03-03 21:10:46.364,2026-03-03 21:37:45.773
500,MAT-002437,SORG-03,O1,,1,,,X,99,20251204,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D00077-00090000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251204,141648,2025-12-04 14:27:57.163,2025-12-04 14:37:30.665
500,MAT-000678,SORG-13,O1,,1,,,,99,20250729,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10501-50100010,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250702052140,20250729,170942,2025-07-29 17:09:52.431,2025-07-29 17:11:27.806
500,MAT-002926,SORG-12,O2,,1,,,X,99,20250312,0.000,0.000,0.000,0.000,,,NORM,PLNT-08,802M07901-09700316,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250312,184234,2025-03-12 18:45:40.053,2025-03-12 19:11:43.031
500,MAT-001955,SORG-01,O1,,1,,,X,99,20251112,0.000,0.000,0.000,0.000,,,NORM,PLNT-40,602D00040-00090056,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251112,173825,2025-11-12 17:38:38.730,2025-11-12 18:08:34.199
500,MAT-001734,SORG-01,O1,,1,,,X,99,20250225,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091193,,,01,,,ENA,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250226,132147,2025-02-26 13:22:23.814,2025-02-26 13:42:58.815
500,MAT-001822,SORG-03,O2,,1,,,X,07,20240409,0.000,0.000,0.000,0.000,,,NORM,PLNT-31,602D09000-00010011,,,01,,CSX,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250618,154203,2025-06-18 15:45:19.539,2025-06-18 16:11:50.566
500,MAT-002663,SORG-11,O1,,1,,,X,99,20251202,0.000,0.000,0.000,0.000,,,BANC,PLNT-24,682V00008-00010000,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251204,160908,2025-12-04 16:09:44.504,2025-12-04 16:37:15.532
500,MAT-002862,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,602D00040-00092006,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241010,194722,2024-10-10 19:47:36.957,2024-10-10 20:13:44.034
500,MAT-001654,SORG-01,O1,,1,,,X,99,20241106,0.000,0.000,0.000,0.000,,,BANC,PLNT-40,,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241106,115601,2024-11-06 12:01:17.155,2024-11-06 12:19:49.393
500,MAT-003363,SORG-01,O1,,1,,,X,99,20250227,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,602D00040-00091160,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250227,122058,2025-02-27 12:26:00.014,2025-02-27 12:44:15.236
500,MAT-001557,SORG-03,O2,,1,,,X,07,20111202,0.000,0.000,0.000,0.000,,,NORM,PLNT-34,602D09000-00008890,,,42,I05,I02,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241226,112007,2024-12-26 11:20:37.651,2024-12-26 11:37:17.586
500,MAT-001560,SORG-03,O1,,1,03,,X,99,20140627,0.000,0.000,0.000,1.000,,,NORM,PLNT-47,602D00011-00180000,,,42,C00,C02,P54,P05,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250415,115928,2025-04-15 12:04:37.626,2025-04-15 12:12:21.517
500,MAT-003066,SORG-01,O1,,1,,,X,99,20260126,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260126,201714,2026-01-26 20:19:34.697,2026-01-26 20:38:27.465
500,MAT-000694,SORG-13,O1,,1,,,,99,20250909,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701163922,20250909,114715,2025-09-09 11:47:25.824,2025-09-09 12:13:18.890
500,MAT-000685,SORG-13,O1,,1,,,,99,20241122,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10401-40100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241122,152259,2024-11-22 15:23:23.316,2024-11-22 15:41:46.965
500,MAT-001827,SORG-01,O1,,1,,,X,99,20250624,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250624,170940,2025-06-24 17:10:22.444,2025-06-24 17:11:23.362
500,MAT-002406,SORG-01,O1,,1,,,X,99,20240627,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251010,214056,2025-10-10 21:41:05.805,2025-10-10 22:07:11.875
500,MAT-001982,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091133,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251127,114411,2025-11-27 11:47:53.872,2025-11-27 12:10:39.128
500,MAT-003339,SORG-01,O1,,1,,,X,99,20250206,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,,,AA,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250206,161213,2025-02-06 16:13:33.964,2025-02-06 16:42:35.476
500,MAT-001597,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090032,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240808,175701,2024-08-08 17:57:28.958,2024-08-08 18:14:04.302
500,MAT-002449,SORG-01,O1,,1,,,X,99,20251212,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251212,113833,2025-12-12 11:38:43.961,2025-12-12 12:08:57.782
500,MAT-001788,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090056,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250428,172316,2025-04-28 17:27:50.499,2025-04-28 17:40:49.860
500,MAT-001755,SORG-01,O1,,1,,,X,99,20250401,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250401,164237,2025-04-01 16:42:51.848,2025-04-01 17:10:41.855
500,MAT-000841,SORG-03,O1,,1,04,,,99,20220222,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D00011-00080000,,,42,C01,C07,P98,QF9,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250520,175800,2025-05-20 17:58:29.675,2025-05-20 18:10:34.100
500,MAT-000400,SORG-13,O1,,1,,,X,99,20240808,0.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10401-40100000,,,42,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240808,103620,2024-08-08 10:38:41.386,2024-08-08 11:15:48.705
500,MAT-003139,SORG-12,O1,,1,,,,99,20240808,1.000,0.000,0.000,0.000,,,NORM,PLNT-16,802M08301-00330425,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240808,153742,2024-08-08 15:37:50.081,2024-08-08 15:41:20.327
500,MAT-001721,SORG-01,O1,,1,,,X,99,20240704,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250211,144358,2025-02-11 14:44:08.007,2025-02-11 15:13:45.047
500,MAT-000816,SORG-07,O1,,1,04,,,99,20260225,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D00011-00030000,,,42,C01,C18,P06,PV7,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,86,20260225143300,20260225,143743,2026-02-25 14:40:31.952,2026-02-25 15:09:17.043
500,MAT-002823,SORG-01,O1,,1,,,X,99,20240808,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240808,121317,2024-08-08 12:16:43.945,2024-08-08 12:43:01.036
500,MAT-003009,SORG-01,O1,,1,,,X,99,20251003,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251004,020812,2025-10-04 02:08:22.272,2025-10-04 02:40:37.307
500,MAT-000543,SORG-13,O1,,1,,,,99,20250217,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250218,001421,2025-02-18 00:14:36.196,2025-02-18 00:40:50.474
500,MAT-000945,SORG-03,O2,,1,,,X,07,20241023,0.000,0.000,0.000,0.000,,,NORM,PLNT-34,602D09000-00000002,,,42,,CSX,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241023,232613,2024-10-23 23:26:57.954,2024-10-23 23:42:12.562
500,MAT-002948,SORG-13,O1,,1,,,X,99,20250419,0.000,0.000,0.000,0.000,,,NORM,PLNT-20,803M10211-21100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250419,152021,2025-04-19 15:20:37.863,2025-04-19 15:39:25.739
500,MAT-002408,SORG-01,O1,,1,,,X,99,20240627,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251017,190203,2025-10-17 19:02:09.162,2025-10-17 19:08:05.590
500,MAT-001951,SORG-01,O1,,1,05,,,86,20251110,1.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00023-00010000,,,42,Z03,A62,ZI6,ZFD,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260227,173312,2026-02-27 17:33:33.895,2026-02-27 17:38:55.272
500,MAT-000785,SORG-03,O2,,1,,,X,07,20200130,0.000,0.000,0.000,0.000,,,NORM,PLNT-32,602D09000-00000025,,,42,C36,C67,C86,CN4,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241029,173454,2024-10-29 17:35:52.535,2024-10-29 17:41:15.302
500,MAT-004422,SORG-01,O1,,1,,,X,99,20241108,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241108,120603,2024-11-08 12:11:49.842,2024-11-08 12:15:56.296
500,MAT-002551,SORG-01,O1,,1,,,X,99,20170824,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-40,,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240919,180831,2024-09-19 18:08:48.023,2024-09-19 18:13:32.110
