MANDT,MATNR,MEINH,UMREZ,UMREN,EANNR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,VOLUM,VOLEH,BRGEW,GEWEI,MESUB,ATINN,MESRT,XFHDW,XBEWW,KZWSO,MSEHI,BFLME_MARM,GTIN_VARIANT,NEST_FTR,MAX_STACK,CAPAUSE,TY2TQ,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-002092,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133559,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002071,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002114,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133908,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002061,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002069,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002097,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133559,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002075,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002115,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133908,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002081,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002110,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133908,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002074,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002058,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002084,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002102,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133908,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002694,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,131125,2026-01-15 13:13:39.451,2026-01-15 13:40:10.156
500,MAT-002686,ST,1,1,,,,0.000,0.000,0.000,,0.000,,36.333,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133559,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002065,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-001881,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002062,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002685,ST,1,1,,,,0.000,0.000,0.000,,0.000,,28.333,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133428,2026-01-15 13:34:39.396,2026-01-15 13:40:10.156
500,MAT-002087,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133559,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002109,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,133908,2026-01-15 13:40:01.485,2026-01-15 13:40:10.156
500,MAT-002463,SET,1,1,,,,0.000,0.000,0.000,,0.000,,29.211,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,104744,2026-01-14 10:47:59.705,2026-01-14 11:11:11.632
500,MAT-003704,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,110507,2026-01-14 11:05:36.313,2026-01-14 11:11:11.632
500,MAT-004446,ST,1,1,,,,0.000,0.000,0.000,,0.000,,8.993,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115712,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004393,ST,1,1,,,,0.000,0.000,0.000,,0.000,,14.146,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115752,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004359,ST,1,1,,,,0.000,0.000,0.000,,0.000,,13.799,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115624,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004349,ST,1,1,,,,0.000,0.000,0.000,,0.000,,24.835,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115426,2026-01-16 11:54:50.757,2026-01-16 12:10:42.025
500,MAT-004362,ST,1,1,,,,0.000,0.000,0.000,,0.000,,17.175,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115738,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004368,ST,1,1,,,,0.000,0.000,0.000,,0.000,,4.671,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115505,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004357,ST,1,1,,,,0.000,0.000,0.000,,0.000,,17.254,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115712,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004372,ST,1,1,,,,0.000,0.000,0.000,,0.000,,8.545,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115712,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004391,ST,1,1,,,,0.000,0.000,0.000,,0.000,,21.569,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115526,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004350,ST,1,1,,,,0.000,0.000,0.000,,0.000,,21.555,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115624,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004414,ST,1,1,,,,0.000,0.000,0.000,,0.000,,3.426,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115526,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-004413,ST,1,1,,,,0.000,0.000,0.000,,0.000,,13.474,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,115553,2026-01-16 11:58:15.864,2026-01-16 12:10:42.025
500,MAT-003916,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073746,2026-01-16 07:37:51.666,2026-01-16 08:10:39.921
500,MAT-003917,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073833,2026-01-16 07:38:37.505,2026-01-16 08:10:39.921
500,MAT-003910,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073912,2026-01-16 07:39:41.056,2026-01-16 08:10:39.921
500,MAT-003911,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073847,2026-01-16 07:39:08.627,2026-01-16 08:10:39.921
500,MAT-003914,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073719,2026-01-16 07:37:51.666,2026-01-16 08:10:39.921
500,MAT-003912,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073948,2026-01-16 07:40:17.410,2026-01-16 08:10:39.921
500,MAT-003915,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073948,2026-01-16 07:40:17.410,2026-01-16 08:10:39.921
500,MAT-003909,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073656,2026-01-16 07:37:07.145,2026-01-16 08:10:39.921
500,MAT-003908,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073555,2026-01-16 07:36:33.962,2026-01-16 08:10:39.921
500,MAT-003913,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,073930,2026-01-16 07:39:41.056,2026-01-16 08:10:39.921
500,MAT-002050,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,113519,2026-01-15 11:35:24.665,2026-01-15 12:10:25.817
500,MAT-002051,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,113519,2026-01-15 11:35:24.665,2026-01-15 12:10:25.817
500,MAT-000369,ST,1,1,,,,27.000,21.000,2.000,CM,1.134,CDM,0.030,KG,,0000000000,00,,,,,,,0,0,0.000,,20260224,200054,2026-02-24 20:04:04.446,2026-02-24 20:09:50.033
500,MAT-000879,ST,1,1,,,,100.000,100.000,100.000,MM,1000000.000,MMQ,3.101,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,104746,2026-01-15 10:51:26.223,2026-01-15 11:09:46.772
500,MAT-000870,ST,1,1,,4047618148812,HE,100.000,100.000,100.000,MM,1000000.000,MMQ,0.275,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,104625,2026-01-15 10:51:26.223,2026-01-15 11:09:46.772
500,MAT-002057,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,174323,2026-01-15 17:43:36.083,2026-01-15 18:09:22.490
500,MAT-002122,ST,1,1,,,,280.000,210.000,250.000,MM,14700000.000,MMQ,3.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,181947,2026-01-15 18:21:07.061,2026-01-15 18:39:18.349
500,MAT-004455,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,175648,2026-01-15 17:59:58.482,2026-01-15 18:09:22.490
500,MAT-004456,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,175648,2026-01-15 17:59:58.482,2026-01-15 18:09:22.490
500,MAT-004457,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,175648,2026-01-15 17:59:58.482,2026-01-15 18:09:22.490
500,MAT-002121,ST,1,1,,,,280.000,210.000,250.000,MM,14700000.000,MMQ,3.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,181510,2026-01-15 18:17:04.254,2026-01-15 18:39:18.349
500,MAT-000930,ST,1,1,,,,250.000,150.000,150.000,MM,5625000.000,MMQ,2.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,181010,2026-01-15 18:10:19.535,2026-01-15 18:39:18.349
500,MAT-002120,ST,1,1,,,,280.000,210.000,250.000,MM,14700000.000,MMQ,6.300,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,181324,2026-01-15 18:13:44.710,2026-01-15 18:39:18.349
500,MAT-003561,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,185736,2026-01-15 18:57:45.713,2026-01-15 19:09:13.876
500,MAT-004426,ST,1,1,,,,0.000,0.000,0.000,,0.000,,9.639,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,183901,2026-01-15 18:42:57.578,2026-01-15 19:09:13.876
500,MAT-004301,LE,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,190151,2026-01-15 19:02:08.167,2026-01-15 19:09:13.876
500,MAT-004375,ST,1,1,,,,0.000,0.000,0.000,,0.000,,27.909,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,121915,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004415,ST,1,1,,,,0.000,0.000,0.000,,0.000,,3.356,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,122028,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004390,ST,1,1,,,,0.000,0.000,0.000,,0.000,,14.101,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,121745,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004363,ST,1,1,,,,0.000,0.000,0.000,,0.000,,10.431,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,122127,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004412,ST,1,1,,,,0.000,0.000,0.000,,0.000,,3.467,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,122836,2026-01-16 12:28:45.445,2026-01-16 12:39:42.850
500,MAT-004356,ST,1,1,,,,0.000,0.000,0.000,,0.000,,17.509,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,122127,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004352,ST,1,1,,,,0.000,0.000,0.000,,0.000,,13.657,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,121813,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004379,ST,1,1,,,,0.000,0.000,0.000,,0.000,,24.358,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,121745,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004444,ST,1,1,,,,0.000,0.000,0.000,,0.000,,9.084,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,122000,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004378,ST,1,1,,,,0.000,0.000,0.000,,0.000,,26.473,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,121915,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-004435,ST,1,1,,,,0.000,0.000,0.000,,0.000,,10.758,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,121715,2026-01-16 12:17:24.576,2026-01-16 12:39:42.850
500,MAT-004381,ST,1,1,,,,0.000,0.000,0.000,,0.000,,35.734,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,122127,2026-01-16 12:21:58.419,2026-01-16 12:39:42.850
500,MAT-003647,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,173611,2026-01-16 17:37:19.179,2026-01-16 17:39:26.515
500,MAT-003646,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,173636,2026-01-16 17:37:19.179,2026-01-16 17:39:26.515
500,MAT-003808,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,173636,2026-01-16 17:37:19.179,2026-01-16 17:39:26.515
500,MAT-003562,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,173256,2026-01-16 17:33:08.558,2026-01-16 17:39:26.515
500,MAT-003563,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,173334,2026-01-16 17:37:19.179,2026-01-16 17:39:26.515
500,MAT-003641,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,173704,2026-01-16 17:37:19.179,2026-01-16 17:39:26.515
500,MAT-002681,ST,1,1,,,,0.000,0.000,0.000,,0.000,,20.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,185615,2026-01-14 18:56:24.167,2026-01-14 19:09:52.411
500,MAT-002680,ST,1,1,,,,0.000,0.000,0.000,,0.000,,20.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,184216,2026-01-14 18:42:27.393,2026-01-14 19:09:52.411
500,MAT-002679,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.561,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,173213,2026-01-14 17:35:21.208,2026-01-14 17:39:59.075
500,MAT-002034,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,7.323,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,164923,2026-01-14 17:07:05.342,2026-01-14 17:39:59.075
500,MAT-001177,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,143548,2026-01-15 14:39:54.889,2026-01-15 15:10:42.900
500,MAT-001189,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.070,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,143616,2026-01-15 14:39:54.889,2026-01-15 15:10:42.900
500,MAT-000813,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260114,150628,2026-01-14 15:12:10.902,2026-01-14 15:40:28.439
500,MAT-000813,ST,1,1,,4042948834237,HE,124.000,90.000,41.000,MM,457560.000,MMQ,6.022,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,150628,2026-01-14 15:12:10.902,2026-01-14 15:40:28.439
500,MAT-001201,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,182612,2026-01-15 18:26:24.890,2026-01-15 18:39:18.349
500,MAT-004441,ST,1,1,,,,0.000,0.000,0.000,,0.000,,14.240,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,183827,2026-01-15 18:38:37.854,2026-01-15 18:39:18.349
500,MAT-002699,ST,1,1,,,,0.000,0.000,0.000,,0.000,,5.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,142849,2026-01-16 14:31:39.278,2026-01-16 14:40:29.476
500,MAT-002128,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,50.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260116,142829,2026-01-16 14:31:39.278,2026-01-16 14:40:29.476
500,MAT-002128,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260116,142829,2026-01-16 14:31:39.278,2026-01-16 14:40:29.476
500,MAT-002040,ST,1,1,,,,704.000,468.000,471.000,MM,155181312.000,MMQ,87.118,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,104231,2026-01-14 10:42:39.044,2026-01-14 11:11:11.632
500,MAT-004477,LE,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,192133,2026-01-13 19:23:43.113,2026-01-13 19:39:12.659
500,MAT-002041,ST,1,1,,,,704.000,468.000,471.000,MM,155181312.000,MMQ,118.360,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,104334,2026-01-14 10:44:50.788,2026-01-14 11:11:11.632
500,MAT-002042,ST,1,1,,,,704.000,468.000,471.000,MM,155181312.000,MMQ,118.360,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,104436,2026-01-14 10:44:50.788,2026-01-14 11:11:11.632
500,MAT-003557,ST,1,1,,,,27.000,16.000,11.000,CM,4.752,CDM,0.450,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,191928,2026-01-13 19:19:59.672,2026-01-13 19:39:12.659
500,MAT-001042,ST,1,1,,4034106446628,HE,350.000,350.000,20.000,MM,2450000.000,MMQ,1.480,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,105703,2026-01-14 10:57:10.082,2026-01-14 11:11:11.632
500,MAT-002682,ST,1,1,,,,0.000,0.000,0.000,,0.000,,20.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,190259,2026-01-14 19:03:09.287,2026-01-14 19:09:52.411
500,MAT-000283,ST,1,1,,,,2.000,1.000,1.000,CM,0.002,CDM,0.007,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,184347,2026-01-14 18:47:00.744,2026-01-14 19:09:52.411
500,MAT-002691,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,130459,2026-01-15 13:05:11.825,2026-01-15 13:09:56.820
500,MAT-002693,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,130902,2026-01-15 13:09:23.221,2026-01-15 13:09:56.820
500,MAT-002692,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,130641,2026-01-15 13:09:23.221,2026-01-15 13:09:56.820
500,MAT-002047,ST,1,1,,,,460.000,468.000,471.000,MM,101396880.000,MMQ,50.595,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,130149,2026-01-15 13:05:11.825,2026-01-15 13:09:56.820
500,MAT-002045,ST,1,1,,,,460.000,468.000,471.000,MM,101396880.000,MMQ,73.312,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,125946,2026-01-15 12:59:55.853,2026-01-15 13:09:56.820
500,MAT-002689,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,123731,2026-01-15 12:39:33.268,2026-01-15 13:09:56.820
500,MAT-002690,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,130311,2026-01-15 13:05:11.825,2026-01-15 13:09:56.820
500,MAT-002688,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,123521,2026-01-15 12:35:29.309,2026-01-15 13:09:56.820
500,MAT-002046,ST,1,1,,,,460.000,468.000,471.000,MM,101396880.000,MMQ,73.312,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,130042,2026-01-15 13:05:11.825,2026-01-15 13:09:56.820
500,MAT-004370,ST,1,1,,,,0.000,0.000,0.000,,0.000,,28.621,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,181511,2026-01-13 18:15:18.433,2026-01-13 18:39:24.597
500,MAT-004407,ST,1,1,,,,0.000,0.000,0.000,,0.000,,17.028,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,181546,2026-01-13 18:18:21.273,2026-01-13 18:39:24.597
500,MAT-004406,ST,1,1,,,,0.000,0.000,0.000,,0.000,,10.434,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,181617,2026-01-13 18:18:21.273,2026-01-13 18:39:24.597
500,MAT-002039,ST,1,1,,,,280.000,210.000,250.000,MM,14700000.000,MMQ,3.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,182221,2026-01-13 18:22:44.151,2026-01-13 18:39:24.597
500,MAT-004386,ST,1,1,,,,0.000,0.000,0.000,,0.000,,21.998,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,181546,2026-01-13 18:18:21.273,2026-01-13 18:39:24.597
500,MAT-003694,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,190916,2026-01-15 19:11:26.802,2026-01-15 19:38:52.623
500,MAT-004565,ST,1,1,,,,232.000,127.000,60.000,MM,1767840.000,MMQ,0.231,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,193517,2026-01-15 19:35:29.170,2026-01-15 19:38:52.623
500,MAT-003697,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,190916,2026-01-15 19:11:26.802,2026-01-15 19:38:52.623
500,MAT-000281,ST,1,1,,,,2.000,1.000,1.000,CM,0.002,CDM,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,202608,2026-01-14 20:26:20.527,2026-01-14 20:39:32.494
500,MAT-001801,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260114,202137,2026-01-14 20:22:02.641,2026-01-14 20:39:32.494
500,MAT-003560,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,201806,2026-01-14 20:18:18.788,2026-01-14 20:39:32.494
500,MAT-001176,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,143548,2026-01-15 14:39:54.889,2026-01-15 15:10:42.900
500,MAT-001175,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,143453,2026-01-15 14:35:13.372,2026-01-15 15:10:42.900
500,MAT-001178,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,143616,2026-01-15 14:39:54.889,2026-01-15 15:10:42.900
500,MAT-002698,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.200,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,183118,2026-01-15 18:33:54.762,2026-01-15 18:39:18.349
500,MAT-002697,ST,1,1,,,,0.000,0.000,0.000,,0.000,,2.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,182929,2026-01-15 18:30:18.561,2026-01-15 18:39:18.349
500,MAT-002056,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,173755,2026-01-15 17:38:05.302,2026-01-15 17:39:25.781
500,MAT-002054,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,173755,2026-01-15 17:38:05.302,2026-01-15 17:39:25.781
